"item1"	"item2"	"correlation"
"3078"	"százezer"	"ország"	0.105199113894076
"3079"	"várható"	"ország"	0.116712395539243
"3080"	"muködo"	"ország"	0.128805272881712
"3081"	"közép"	"ország"	0.121212750812208
"3082"	"jelenleg"	"ország"	0.115750845995732
"3083"	"rendkívül"	"ország"	0.121948463759573
"3084"	"próbál"	"ország"	0.11381923995496
"3085"	"megoldás"	"ország"	0.118425203223902
"3086"	"közel"	"ország"	0.129189008971815
"3087"	"egyértelmu"	"ország"	0.124887931211813
"3088"	"zár"	"ország"	0.106833442561711
"3089"	"uniós"	"ország"	0.111878487293147
"3090"	"újdonság"	"ország"	0.114700643191148
"3091"	"politika"	"ország"	0.122585496602961
"3092"	"eros"	"ország"	0.120958525824568
"3093"	"arany"	"ország"	0.100264052323268
"3094"	"amennyiben"	"ország"	0.111972575886772
"3095"	"túl"	"ország"	0.152352378232707
"3096"	"érkezo"	"ország"	0.190457244284314
"3097"	"befogadás"	"ország"	0.132593973696003
"3098"	"afrika"	"ország"	0.110434307325346
"3099"	"kockázat"	"ország"	0.114679006050207
"3100"	"kisebbség"	"ország"	0.106553598572926
"3101"	"egyesült"	"ország"	0.117844458000101
"3102"	"példa"	"ország"	0.115880223520836
"3103"	"tonna"	"ország"	0.131522391175064
"3104"	"térség"	"ország"	0.129876543883927
"3105"	"new"	"ország"	0.106039936305533
"3106"	"york"	"ország"	0.107528837741267
"3107"	"kevésbé"	"ország"	0.11592137164708
"3108"	"polgár"	"ország"	0.151690748891546
"3109"	"afrikai"	"ország"	0.123988788213662
"3110"	"migrációs"	"ország"	0.129598859421639
"3111"	"amiatt"	"ország"	0.116616482806205
"3112"	"amerikai"	"ország"	0.108991315810899
"3113"	"legtöbb"	"ország"	0.147157055868541
"3114"	"közt"	"ország"	0.152491202231322
"3115"	"józan"	"ország"	0.129738522477236
"3116"	"nyilvánvaló"	"ország"	0.116722950468425
"3117"	"végso"	"ország"	0.101409917389794
"3118"	"többség"	"ország"	0.16170023958793
"3119"	"olaj"	"ország"	0.13666886158358
"3120"	"illegális"	"ország"	0.108483971259136
"3121"	"hullám"	"ország"	0.106001447588958
"3122"	"szlovákia"	"ország"	0.10602680367581
"3123"	"tömeges"	"ország"	0.108293832585461
"3124"	"menekültügyi"	"ország"	0.100820533594991
"3125"	"ausztria"	"ország"	0.118324503905652
"3126"	"konfliktus"	"ország"	0.119005673050049
"3127"	"válság"	"ország"	0.135231595721561
"3128"	"befogadó"	"ország"	0.10259245079926
"3129"	"hollandia"	"ország"	0.167965373333679
"3130"	"beleértve"	"ország"	0.119792806572285
"3131"	"államok"	"ország"	0.121547328566603
"3132"	"iraki"	"ország"	0.110498439650638
"3133"	"görögország"	"ország"	0.163237152255696
"3134"	"külpolitika"	"ország"	0.114755708638666
"3135"	"bulgária"	"ország"	0.14764422435922
"3136"	"venezuela"	"ország"	0.126468248365078
"3137"	"menekültáradat"	"ország"	0.104938038558831
"3138"	"megy"	"migráns"	0.155212169774555
"3139"	"magyarországi"	"migráns"	0.176205944486172
"3140"	"történik"	"migráns"	0.119900607829293
"3141"	"arab"	"migráns"	0.108859496908159
"3142"	"európa"	"migráns"	0.151356445291868
"3143"	"németország"	"migráns"	0.143433047020163
"3144"	"bevándorlás"	"migráns"	0.161649244755002
"3145"	"intézkedés"	"migráns"	0.152046024921633
"3146"	"enged"	"migráns"	0.130257520162248
"3147"	"jog"	"migráns"	0.134895798415117
"3148"	"eu"	"migráns"	0.135449801330341
"3149"	"elol"	"migráns"	0.107462775655031
"3150"	"szír"	"migráns"	0.194200116543633
"3151"	"unió"	"migráns"	0.123334726608573
"3152"	"visz"	"migráns"	0.140635376705317
"3153"	"menekült"	"migráns"	0.170610489319254
"3154"	"miatt"	"migráns"	0.129791732783357
"3155"	"bécs"	"migráns"	0.117006516729129
"3156"	"utazik"	"migráns"	0.100836030050212
"3157"	"közöl"	"migráns"	0.141153565364296
"3158"	"együttmuködés"	"migráns"	0.11432646179503
"3159"	"segítség"	"migráns"	0.117765800600155
"3160"	"olaszország"	"migráns"	0.21788286558508
"3161"	"bevándorló"	"migráns"	0.144121038018977
"3162"	"olasz"	"migráns"	0.281994798123327
"3163"	"tart"	"migráns"	0.132600124392543
"3164"	"akar"	"migráns"	0.149884114612358
"3165"	"miután"	"migráns"	0.115212747908963
"3166"	"nehogy"	"migráns"	0.100389633862483
"3167"	"támad"	"migráns"	0.108147401226116
"3168"	"elköveto"	"migráns"	0.115188574244918
"3169"	"barát"	"migráns"	0.107241120162506
"3170"	"média"	"migráns"	0.142924789982851
"3171"	"ferenc"	"migráns"	0.160624766383174
"3172"	"határ"	"migráns"	0.247189518812269
"3173"	"migráció"	"migráns"	0.234807180902932
"3174"	"helyi"	"migráns"	0.135629779649324
"3175"	"víz"	"migráns"	0.135050417963486
"3176"	"kezd"	"migráns"	0.134752725077669
"3177"	"hajlandó"	"migráns"	0.128054847492096
"3178"	"illetékes"	"migráns"	0.103560310061961
"3179"	"szervezet"	"migráns"	0.131287989195434
"3180"	"véd"	"migráns"	0.104138875682609
"3181"	"rendor"	"migráns"	0.145628191765518
"3182"	"védelem"	"migráns"	0.132798203973622
"3183"	"magyarország"	"migráns"	0.147099564543149
"3184"	"buncselekmény"	"migráns"	0.114381879387895
"3185"	"keleti"	"migráns"	0.152343085990323
"3186"	"német"	"migráns"	0.162233450955648
"3187"	"nyilatkozat"	"migráns"	0.121617857868029
"3188"	"nemzetközi"	"migráns"	0.115352906926142
"3189"	"százezer"	"migráns"	0.122737059603257
"3190"	"uniós"	"migráns"	0.15667855335269
"3191"	"érvényes"	"migráns"	0.135195193761719
"3192"	"szegény"	"migráns"	0.110483374874551
"3193"	"kötelezo"	"migráns"	0.169826604986714
"3194"	"befogad"	"migráns"	0.145887748531585
"3195"	"érkezo"	"migráns"	0.11749110482137
"3196"	"befogadás"	"migráns"	0.121765797249726
"3197"	"kel"	"migráns"	0.110785434094903
"3198"	"menedékkéro"	"migráns"	0.105843210451063
"3199"	"twitter"	"migráns"	0.135399869681717
"3200"	"olaszországi"	"migráns"	0.155660966182728
"3201"	"afrikai"	"migráns"	0.123356794855744
"3202"	"hatóság"	"migráns"	0.234385072906236
"3203"	"migrációs"	"migráns"	0.116964439028929
"3204"	"végképp"	"migráns"	0.112507251369886
"3205"	"nyilatkozik"	"migráns"	0.13787642158803
"3206"	"illegális"	"migráns"	0.178478277878363
"3207"	"menekültügyi"	"migráns"	0.137170032461717
"3208"	"kötelesség"	"migráns"	0.139385481757101
"3209"	"ngo"	"migráns"	0.219481103469667
"3210"	"osztrák"	"migráns"	0.110906795370507
"3211"	"die"	"migráns"	0.121453590383931
"3212"	"napilap"	"migráns"	0.139984262006176
"3213"	"tenger"	"migráns"	0.165710804420689
"3214"	"befogadó"	"migráns"	0.18116980510643
"3215"	"szállás"	"migráns"	0.12661495570618
"3216"	"eközben"	"migráns"	0.1809583412856
"3217"	"menekülttábor"	"migráns"	0.128274276679551
"3218"	"zaklat"	"migráns"	0.15170733520318
"3219"	"hajó"	"migráns"	0.230936215308672
"3220"	"július"	"migráns"	0.179436836667637
"3221"	"állomás"	"migráns"	0.157026891561187
"3222"	"észak"	"migráns"	0.106728870840484
"3223"	"földközi"	"migráns"	0.17109262863402
"3224"	"eldönt"	"migráns"	0.114889661278414
"3225"	"part"	"migráns"	0.232138891451469
"3226"	"embercsempész"	"migráns"	0.110360037865658
"3227"	"tagállam"	"migráns"	0.100203416872441
"3228"	"pályaudvar"	"migráns"	0.172742352781442
"3229"	"vízum"	"migráns"	0.112150423093665
"3230"	"tengeri"	"migráns"	0.185808177663025
"3231"	"líbia"	"migráns"	0.172084425040105
"3232"	"utasítás"	"migráns"	0.103992021618829
"3233"	"egyezmény"	"migráns"	0.130620614887007
"3234"	"bulgária"	"migráns"	0.107154311713918
"3235"	"gazdag"	"menekül"	0.127709101287919
"3236"	"ostobaság"	"menekül"	0.102025169894821
"3237"	"elol"	"menekül"	0.288768694708511
"3238"	"lezár"	"menekül"	0.119410638692396
"3239"	"környék"	"menekül"	0.148075646428579
"3240"	"fehér"	"menekül"	0.101497554427039
"3241"	"petra"	"menekül"	0.124424809562655
"3242"	"ruha"	"menekül"	0.167523026869852
"3243"	"calais"	"menekül"	0.100741588304607
"3244"	"következmény"	"cél"	0.146672633371434
"3245"	"ma"	"cél"	0.105664120900692
"3246"	"ország"	"cél"	0.149148048618259
"3247"	"európa"	"cél"	0.167389756098388
"3248"	"európai"	"cél"	0.202725645236463
"3249"	"emberi"	"cél"	0.150867672785868
"3250"	"állam"	"cél"	0.14339889759454
"3251"	"terrorista"	"cél"	0.13146394832801
"3252"	"utcai"	"cél"	0.143536512615517
"3253"	"fogalmaz"	"cél"	0.136275949788085
"3254"	"érdek"	"cél"	0.157691923518338
"3255"	"állami"	"cél"	0.136634444395042
"3256"	"tur"	"cél"	0.127062496555693
"3257"	"haszon"	"cél"	0.11895671111718
"3258"	"tuz"	"cél"	0.107194178917694
"3259"	"szembeni"	"cél"	0.163892095656033
"3260"	"felelosség"	"cél"	0.111057065152436
"3261"	"tudat"	"cél"	0.104868533302984
"3262"	"nemzet"	"cél"	0.127073155702309
"3263"	"álló"	"cél"	0.104405110786738
"3264"	"helyett"	"cél"	0.117520143107631
"3265"	"milliárdos"	"cél"	0.112761756085651
"3266"	"közös"	"cél"	0.10329255764653
"3267"	"ehelyett"	"cél"	0.121990545180277
"3268"	"projekt"	"cél"	0.138066799227333
"3269"	"terület"	"cél"	0.109865310536042
"3270"	"külön"	"cél"	0.10804837043963
"3271"	"védelem"	"cél"	0.159864664319857
"3272"	"vállalkozás"	"cél"	0.120761339491629
"3273"	"siker"	"cél"	0.116819478009921
"3274"	"nemzeti"	"cél"	0.147530750456355
"3275"	"vagyon"	"cél"	0.126736858973943
"3276"	"muködo"	"cél"	0.161582238950713
"3277"	"történelmi"	"cél"	0.164283796659282
"3278"	"támogatott"	"cél"	0.127583409590831
"3279"	"rögtön"	"cél"	0.132466158529559
"3280"	"igyekezik"	"cél"	0.106486700375596
"3281"	"idegen"	"cél"	0.108291650462132
"3282"	"akadály"	"cél"	0.11895671111718
"3283"	"erkölcsi"	"cél"	0.120587292746808
"3284"	"szellemi"	"cél"	0.103736971302319
"3285"	"úgynevezett"	"cél"	0.187768486519902
"3286"	"példa"	"cél"	0.100958290489391
"3287"	"valódi"	"cél"	0.113846812050427
"3288"	"elér"	"cél"	0.129224086693742
"3289"	"révén"	"cél"	0.154594757433987
"3290"	"hirdet"	"cél"	0.105743753036378
"3291"	"közt"	"cél"	0.107441258147188
"3292"	"fegyveres"	"cél"	0.147334938903966
"3293"	"megjelenés"	"cél"	0.150921665434173
"3294"	"eroszak"	"cél"	0.130086175021392
"3295"	"tömeges"	"cél"	0.124766683631489
"3296"	"identitás"	"cél"	0.211116630498499
"3297"	"ideológia"	"cél"	0.183832833710137
"3298"	"akarat"	"cél"	0.118860592748998
"3299"	"fenntartás"	"cél"	0.155143143585889
"3300"	"beleértve"	"cél"	0.177527468636791
"3301"	"faj"	"cél"	0.129615131196605
"3302"	"megállapít"	"cél"	0.122879958084585
"3303"	"faji"	"cél"	0.105508897951863
"3304"	"engedély"	"cél"	0.116608537229228
"3305"	"feszültség"	"cél"	0.166323741650624
"3306"	"venezuela"	"cél"	0.110078427499675
"3307"	"muszlim"	"iszlám"	0.286735937623936
"3308"	"keresztény"	"iszlám"	0.199625191818051
"3309"	"épül"	"iszlám"	0.105986480813147
"3310"	"egyház"	"iszlám"	0.146080651143078
"3311"	"arab"	"iszlám"	0.116622177978126
"3312"	"korán"	"iszlám"	0.203503551168579
"3313"	"vallási"	"iszlám"	0.28985894911816
"3314"	"hasonló"	"iszlám"	0.167939555124995
"3315"	"állam"	"iszlám"	0.266699881407147
"3316"	"értelem"	"iszlám"	0.120662713344577
"3317"	"allah"	"iszlám"	0.204508949397375
"3318"	"politikus"	"iszlám"	0.117920677457149
"3319"	"rasszizmus"	"iszlám"	0.12810102542188
"3320"	"tilt"	"iszlám"	0.116747512823885
"3321"	"véletlen"	"iszlám"	0.154938307760746
"3322"	"azaz"	"iszlám"	0.110431341168887
"3323"	"felmérés"	"iszlám"	0.126245801440022
"3324"	"társadalom"	"iszlám"	0.143835779767486
"3325"	"integráció"	"iszlám"	0.105493900666831
"3326"	"baloldal"	"iszlám"	0.158175920396721
"3327"	"vall"	"iszlám"	0.105214314164841
"3328"	"vallás"	"iszlám"	0.345497534885248
"3329"	"felfogás"	"iszlám"	0.106063641365837
"3330"	"könyv"	"iszlám"	0.144137627771165
"3331"	"értékrend"	"iszlám"	0.154521969450982
"3332"	"veszélyes"	"iszlám"	0.119048515768466
"3333"	"kisebbség"	"iszlám"	0.106248223964467
"3334"	"eloírás"	"iszlám"	0.11387260495405
"3335"	"ima"	"iszlám"	0.115012085585388
"3336"	"nézet"	"iszlám"	0.105002679031296
"3337"	"hívo"	"iszlám"	0.10283223808457
"3338"	"film"	"iszlám"	0.152546193150075
"3339"	"kereszténység"	"iszlám"	0.127879845771339
"3340"	"muzulmán"	"iszlám"	0.211565829676524
"3341"	"próféta"	"iszlám"	0.278703561917237
"3342"	"másképp"	"iszlám"	0.130585166899764
"3343"	"terrorizmus"	"iszlám"	0.138908347558931
"3344"	"ideológia"	"iszlám"	0.151949535179063
"3345"	"front"	"iszlám"	0.129286749837487
"3346"	"sennels"	"iszlám"	0.120654044958023
"3347"	"mohamed"	"iszlám"	0.253087769097737
"3348"	"terrorszervezet"	"iszlám"	0.135899149430857
"3349"	"muszlim"	"európa"	0.107924141325051
"3350"	"keresztény"	"európa"	0.155219632525579
"3351"	"veszély"	"európa"	0.213234805801229
"3352"	"ma"	"európa"	0.224739905159392
"3353"	"ország"	"európa"	0.186889279531393
"3354"	"migráns"	"európa"	0.151356445291868
"3355"	"cél"	"európa"	0.167389756098388
"3356"	"bevándorlás"	"európa"	0.194794715314833
"3357"	"helyzet"	"európa"	0.136859128152194
"3358"	"európai"	"európa"	0.444629215584083
"3359"	"emberi"	"európa"	0.160139453198537
"3360"	"eu"	"európa"	0.140859109478576
"3361"	"ember"	"európa"	0.151728450963443
"3362"	"polgárháború"	"európa"	0.104716625264645
"3363"	"unió"	"európa"	0.133669133442823
"3364"	"állam"	"európa"	0.140037310084558
"3365"	"kontinens"	"európa"	0.215565634497549
"3366"	"utcai"	"európa"	0.1268155525282
"3367"	"kelet"	"európa"	0.124939274948455
"3368"	"állami"	"európa"	0.135821144083324
"3369"	"olaszország"	"európa"	0.165380089899316
"3370"	"bevándorló"	"európa"	0.14626885176458
"3371"	"akar"	"európa"	0.140565329058535
"3372"	"szintén"	"európa"	0.107238583809012
"3373"	"határ"	"európa"	0.16713070204564
"3374"	"jelent"	"európa"	0.132668988999386
"3375"	"akadályoz"	"európa"	0.112241686072884
"3376"	"hamarosan"	"európa"	0.119216826538256
"3377"	"nemzet"	"európa"	0.122575687490113
"3378"	"migráció"	"európa"	0.141908733208415
"3379"	"közös"	"európa"	0.113280434980429
"3380"	"ehelyett"	"európa"	0.143285095382257
"3381"	"hatalom"	"európa"	0.10685659410263
"3382"	"elképzelés"	"európa"	0.118870496042367
"3383"	"folyamat"	"európa"	0.150629762911161
"3384"	"magyarország"	"európa"	0.121593892968344
"3385"	"képes"	"európa"	0.117438126263108
"3386"	"nemzeti"	"európa"	0.185805140521478
"3387"	"liberális"	"európa"	0.101831188726829
"3388"	"nyilatkozat"	"európa"	0.177518489200188
"3389"	"külso"	"európa"	0.126512557829566
"3390"	"történelmi"	"európa"	0.120196899575959
"3391"	"megerosít"	"európa"	0.101590042868064
"3392"	"közép"	"európa"	0.172349952102665
"3393"	"kihívás"	"európa"	0.119925350852398
"3394"	"többé"	"európa"	0.111458090076572
"3395"	"idegen"	"európa"	0.112304603073331
"3396"	"érkezo"	"európa"	0.124939569058154
"3397"	"úgynevezett"	"európa"	0.124021283681268
"3398"	"befogadás"	"európa"	0.118920482620978
"3399"	"jólét"	"európa"	0.108642858397153
"3400"	"kifejt"	"európa"	0.130169411379399
"3401"	"demográfiai"	"európa"	0.169150435007281
"3402"	"kel"	"európa"	0.122310264007356
"3403"	"afrika"	"európa"	0.111105555205822
"3404"	"radikális"	"európa"	0.126827479785742
"3405"	"gyökér"	"európa"	0.116488372821472
"3406"	"gazdasági"	"európa"	0.117682328600535
"3407"	"külügyminiszter"	"európa"	0.104145596489798
"3408"	"migrációs"	"európa"	0.154759658775867
"3409"	"anélkül"	"európa"	0.110365649955931
"3410"	"fegyveres"	"európa"	0.161001256204414
"3411"	"megjelenés"	"európa"	0.143192187655968
"3412"	"liberalizmus"	"európa"	0.103668098652996
"3413"	"kijelentés"	"európa"	0.100271032717755
"3414"	"egység"	"európa"	0.101921718910076
"3415"	"megoriz"	"európa"	0.105242007030508
"3416"	"tömeges"	"európa"	0.119814965196452
"3417"	"félelem"	"európa"	0.126235988250911
"3418"	"identitás"	"európa"	0.193068139649465
"3419"	"ideológia"	"európa"	0.122260204883835
"3420"	"válság"	"európa"	0.149552601675546
"3421"	"tenger"	"európa"	0.141444361338934
"3422"	"akarat"	"európa"	0.105789928650256
"3423"	"felszólít"	"európa"	0.114761660377813
"3424"	"észak"	"európa"	0.101351979902395
"3425"	"megvéd"	"európa"	0.131644845224781
"3426"	"fenntartás"	"európa"	0.15523756976414
"3427"	"beleértve"	"európa"	0.118326163419696
"3428"	"menekültválság"	"európa"	0.101651089140268
"3429"	"nemzetállam"	"európa"	0.125832694471756
"3430"	"útvonal"	"európa"	0.155372218989037
"3431"	"mentén"	"európa"	0.197089052381014
"3432"	"feszültség"	"európa"	0.127617446768848
"3433"	"gosia"	"európa"	0.126626012475182
"3434"	"épül"	"gazdag"	0.13452401912198
"3435"	"menekül"	"gazdag"	0.127709101287919
"3436"	"ostobaság"	"gazdag"	0.101359979745894
"3437"	"elol"	"gazdag"	0.105823128283022
"3438"	"város"	"gazdag"	0.168289622777408
"3439"	"brutális"	"gazdag"	0.106749835586684
"3440"	"szent"	"gazdag"	0.148175259749312
"3441"	"felelos"	"gazdag"	0.162873789709659
"3442"	"ellentét"	"gazdag"	0.118320483164639
"3443"	"akkoriban"	"gazdag"	0.120372683458557
"3444"	"zsidó"	"gazdag"	0.159051189764139
"3445"	"fiú"	"gazdag"	0.102851678767283
"3446"	"szegény"	"gazdag"	0.177910431849475
"3447"	"jézus"	"gazdag"	0.122630508575217
"3448"	"bunözo"	"gazdag"	0.117691120145001
"3449"	"alatti"	"gazdag"	0.119141665283822
"3450"	"halál"	"gazdag"	0.128244370122571
"3451"	"terror"	"gazdag"	0.108785695315122
"3452"	"forradalmi"	"gazdag"	0.146601519405359
"3453"	"vörös"	"gazdag"	0.169451367679834
"3454"	"faji"	"gazdag"	0.122791882490096
"3455"	"múzeum"	"gazdag"	0.136808487551428
"3456"	"inka"	"gazdag"	0.108714433211277
"3457"	"perui"	"gazdag"	0.153310528369996
"3458"	"email"	"küld"	0.110678434375351
"3459"	"vicces"	"küld"	0.115589366368433
"3460"	"gimnázium"	"küld"	0.111065985760455
"3461"	"beenged"	"küld"	0.105108961590933
"3462"	"isis"	"küld"	0.134317118869754
"3463"	"megy"	"mond"	0.175716155994747
"3464"	"lát"	"mond"	0.163815827896255
"3465"	"gondol"	"mond"	0.16642043437742
"3466"	"személyes"	"mond"	0.147235479170033
"3467"	"ismer"	"mond"	0.184752897080992
"3468"	"templom"	"mond"	0.148183354792061
"3469"	"is"	"mond"	0.332027817618162
"3470"	"vesz"	"mond"	0.151580085723369
"3471"	"találkozik"	"mond"	0.121799711455894
"3472"	"fogad"	"mond"	0.152042606851356
"3473"	"vezeto"	"mond"	0.134819944367361
"3474"	"történik"	"mond"	0.133702800780243
"3475"	"szeret"	"mond"	0.156740563725915
"3476"	"nemcsak"	"mond"	0.108687974648175
"3477"	"korán"	"mond"	0.101325096132287
"3478"	"megöl"	"mond"	0.101285871487041
"3479"	"ért"	"mond"	0.146254376546529
"3480"	"jön"	"mond"	0.135360996835436
"3481"	"valójában"	"mond"	0.106843517923238
"3482"	"ha"	"mond"	0.270019679850386
"3483"	"sot"	"mond"	0.124060846569427
"3484"	"hely"	"mond"	0.117758736854515
"3485"	"jog"	"mond"	0.142001688467928
"3486"	"ember"	"mond"	0.200996497703346
"3487"	"elol"	"mond"	0.109846725523117
"3488"	"munka"	"mond"	0.144706473181325
"3489"	"hasonló"	"mond"	0.102955536546363
"3490"	"kerül"	"mond"	0.154668501764279
"3491"	"fog"	"mond"	0.182494629192894
"3492"	"ido"	"mond"	0.138751518771326
"3493"	"miatt"	"mond"	0.156096338497649
"3494"	"biztos"	"mond"	0.115838886921731
"3495"	"két"	"mond"	0.167406601339016
"3496"	"utca"	"mond"	0.100915013652152
"3497"	"senki"	"mond"	0.156520038349724
"3498"	"közben"	"mond"	0.110066540933065
"3499"	"mindez"	"mond"	0.132545862484484
"3500"	"jár"	"mond"	0.145112422158741
"3501"	"él"	"mond"	0.16002725520655
"3502"	"politikus"	"mond"	0.10809307147936
"3503"	"mégis"	"mond"	0.138351924858008
"3504"	"tesz"	"mond"	0.215216585152367
"3505"	"dolog"	"mond"	0.188229311261716
"3506"	"rendezvény"	"mond"	0.222879668251878
"3507"	"tart"	"mond"	0.213904707660347
"3508"	"rész"	"mond"	0.181663621036219
"3509"	"nevez"	"mond"	0.101341871698736
"3510"	"elmondás"	"mond"	0.119839343012356
"3511"	"akar"	"mond"	0.245575546219035
"3512"	"inkább"	"mond"	0.156630545863737
"3513"	"egészen"	"mond"	0.137600982891643
"3514"	"le"	"mond"	0.142368081025993
"3515"	"személy"	"mond"	0.101694779577924
"3516"	"hall"	"mond"	0.133566066321614
"3517"	"sokan"	"mond"	0.11895944958417
